"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"16S_37",507.704470454439,2.14551323471759,0.649724398062795,3.30218973016036,0.000959331559515259,0.0231907976995863,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_60",370.621922618326,2.1295954231184,0.648189639207469,3.28545119252788,0.00101819180956753,0.0240899849412574,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_68",355.089429898038,2.1575425887469,0.6788140179776,3.17840016795012,0.00148090206391537,0.0329352619014778,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_6589",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_596",40.9501255003893,1.8308836946154,1.0291768710792,1.77897866349788,0.0752432600842839,0.447435856757881,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_829",29.0537742709482,1.576692134548,0.972581044642963,1.62114215903396,0.104987154168784,0.500976837203797,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_842",29.5033151240348,1.76498647257466,1.00279546952858,1.76006626097383,0.0783965725015245,0.458826255903659,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptunomonas",NA
"16S_552",43.6165381248496,1.71835429756785,0.980303374971812,1.75288012001107,0.079622586682591,0.460206282632969,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_743",34.7345487406837,1.85476548300685,1.03570687769517,1.79082086153024,0.0733220464347232,0.443593376223308,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_775",31.9988364507186,1.72766545119287,1.01191236880029,1.70732714063093,0.0877612642332627,0.471799582555828,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_34",593.148235599492,2.26916307508352,0.654760077216774,3.46564055146608,0.000528969961043133,0.0159482251365663,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_48",428.32691984376,2.25796770962764,0.628607761193719,3.59201373101055,0.000328132555842502,0.0141148690963958,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_51",410.166106564982,2.25774749489222,0.634181145055491,3.56009873913024,0.000370715376858705,0.0141148690963958,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_6592",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_6929",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae",NA,NA
"16S_6503",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oleiphilaceae","Oleiphilus",NA
"16S_6940",0.558337912499298,-2.56028034756382,2.9868300329493,-0.857189836488858,0.391339978496001,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oleiphilaceae","Oleiphilus",NA
"16S_8389",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","Porticoccus",NA
"16S_8808",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","Porticoccus",NA
"16S_547",32.6258403060634,0.585903320897522,1.76145672533544,0.332624306047568,0.739417893574239,0.903811432431685,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92 clade",NA
"16S_619",27.3163275926619,0.410496620764301,1.46206609835061,0.28076474875342,0.778890842891242,0.910724479257533,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92 clade",NA
"16S_792",21.3737282870552,0.596688848741743,2.02275864313036,0.294987664874503,0.76800330266355,0.907570296129798,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92 clade",NA
"16S_564",31.0737949019246,0.480188553486704,1.76205353559086,0.272516438228244,0.785224953528032,0.913357895735535,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92 clade",NA
"16S_646",28.0825244674225,0.427739841372746,1.72283372004552,0.248276915175217,0.803920158950824,0.916059632092091,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92 clade",NA
"16S_848",19.8132782284516,0.525832063002614,2.01355350792459,0.261146307229054,0.793979682275431,0.916059632092091,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92 clade",NA
"16S_522",34.1482724724877,0.31587438292113,1.77449541234843,0.178008002006097,0.85871669141668,0.94035587656374,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92 clade",NA
"16S_717",25.4103618909021,0.303628155968459,1.87578035078233,0.161867649291573,0.871410078934661,0.944412849273314,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92 clade",NA
"16S_771",23.0549220638553,0.425178437349107,1.86277552811538,0.22824995869431,0.819451924886593,0.918815785379422,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92 clade",NA
"16S_497",36.2857131750923,0.497553491725995,1.62694955637792,0.305819863790798,0.759741803494804,0.907570296129798,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92 clade",NA
"16S_675",25.6338062114153,0.244585871629602,1.88254178714904,0.129923209832175,0.896627181135775,0.955143414991075,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92 clade",NA
"16S_735",25.1640348889696,0.536210192705024,1.87909034629204,0.285356259619509,0.775371214724995,0.909518602287771,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","SAR92 clade",NA
"16S_3405",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Simiduia",NA
"16S_5283",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Simiduia",NA
"16S_3865",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Simiduia",NA
"16S_4151",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Simiduia",NA
"16S_4469",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Simiduia",NA
"16S_9789",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae",NA,NA
"16S_9790",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae",NA,NA
"16S_336",60.0660009578518,-2.19269876704566,1.27948989594036,-1.71372886491935,0.0865785330974167,0.471799582555828,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_404",45.4810125850903,-2.09049538021367,1.24246387267191,-1.6825401737582,0.0924641415797813,0.471799582555828,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_420",42.283851570443,-2.11823859226572,1.13140611242729,-1.87221773773283,0.0611764860802521,0.419028144252573,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_8383",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_7673",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_7951",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_324",66.2062298228313,-1.74057985687773,1.07779456425635,-1.61494584831079,0.106322422284259,0.500976837203797,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_407",46.9690773302291,-2.12356297673066,1.25864450571151,-1.68718249441705,0.0915682663927124,0.471799582555828,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_430",41.8943275881235,-2.23373586280205,1.23146634753127,-1.81388299183331,0.0696957417699375,0.4378625132665,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_8246",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_338",57.9213278340393,-1.93268928802252,1.27416174033175,-1.51683198988482,0.129309108096816,0.53343573653847,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_397",46.9790052256125,-1.81617911459061,1.17581425743772,-1.54461395845662,0.122439667850207,0.529777862449144,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_423",38.4900137592315,-2.13380213547777,1.1317529162229,-1.88539574750918,0.0593764277331477,0.410103028815281,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_8531",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_306",39.9843907044006,-0.390200008372787,0.789273198723057,-0.494378890609843,0.621038619288981,0.852917906384415,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_395",49.7228290335598,-2.21656994048376,1.23679023594512,-1.79219553652922,0.0731016493994709,0.443593376223308,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_408",45.5881740607477,-2.23679406876245,1.24160113493725,-1.80153996788631,0.0716178136084737,0.443593376223308,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_7822",0.558337912499298,-2.56028034756382,2.9868300329493,-0.857189836488858,0.391339978496001,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Thalassolituus",NA
"16S_3670",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea",NA
"16S_8082",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea",NA
"16S_4999",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea",NA
"16S_8278",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",NA,NA,NA
"16S_8242",0.461909192240646,-2.29208004060196,2.9921744409566,-0.766024871153296,0.443661503626922,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_4444",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",NA,NA,NA
"16S_8244",0.251950468494898,-1.41738886492657,3.01828859616712,-0.469600178964492,0.638640696797376,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",NA,NA,NA
"16S_6825",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_3946",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_4900",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_4158",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_4698",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_3112",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_4951",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_5528",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_4479",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_2803",0.47914958184004,-2.33682094743471,2.99121320755833,-0.781228479979271,0.434668126009136,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_4204",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_9431",0.185095670816893,-1.03224213451426,3.03310739545459,-0.340324953894205,0.733611827016206,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_5650",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_2287",5.7678795400886,1.38193688748921,2.44061921874949,0.566223881575954,0.571241597399636,0.827110229568223,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_2351",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_3552",2.89652732681806,5.19637639280922,2.97681291144335,1.74561739262602,0.0808774579605277,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_8087",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_2698",0.93056318749883,-3.29942898839415,2.97631263899994,-1.10856263725802,0.267618903707584,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_3023",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_3525",0.418753434374474,-2.14346161359834,2.99558741921048,-0.715539663390385,0.474275641346269,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_2578",3.73403419556701,1.59633238611799,2.91600847432957,0.547437498954803,0.584078198757861,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_2686",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_2860",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_2981",0.511809753124357,-2.43425958266655,2.98921908849269,-0.814346326114901,0.415446577679384,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_3270",2.41377277234839,4.92417240198727,2.97855511229936,1.65320842365947,0.0982884526975971,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella",NA
"16S_5186",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",NA
"16S_5125",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",NA
"16S_7566",0.825114447701607,3.47600272224581,2.99324182676324,1.1612836260559,0.245526576068034,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",NA
"16S_9136",0.0831444254393991,-0.188203734783835,3.03762819068271,-0.0619574625232643,0.950596706873555,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",NA
"16S_9013",0.655258512302162,3.16828267507651,2.99760766113495,1.05693707557344,0.290540306229098,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",NA,NA,NA
"16S_9797",0.0952810352543509,-0.188203734783836,3.03762819068271,-0.0619574625232644,0.950596706873555,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",NA,NA,NA
"16S_9885",0.190562070508702,-0.834114389908329,3.03735525349929,-0.274618646912428,0.783609238786444,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales",NA,NA,NA
"16S_7836",0.698173763439821,3.25438193004911,2.9962924103726,1.08613629256712,0.277418697772368,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium",NA
"16S_9411",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium",NA
"16S_6512",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium",NA
"16S_9807",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium",NA
"16S_4363",0.401401387883866,-2.09837914812396,2.9966932709111,-0.700231541376934,0.483782716753697,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium",NA
"16S_3410",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium",NA
"16S_7978",0.352328186886117,2.39511082765635,3.01359970015293,0.794767409730896,0.426748811956211,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium",NA
"16S_1999",4.4867089676975,-1.33841129199551,2.18624161300012,-0.612197336303944,0.540407203729771,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium",NA
"16S_3572",0.592306146614059,-2.65641031462743,2.98514166398551,-0.889877471034596,0.373531682178226,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium",NA
"16S_3656",2.02062778469305,-4.42164226472052,2.76527568233796,-1.5989878669103,0.109823298559206,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium",NA
"16S_2576",2.30940349681589,-1.80550484878744,2.62555444921964,-0.687666122987495,0.491663058047343,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium",NA
